SKU,LOC,FECHA,UNI
Art08,LOC_291,2019-05-12,2.0
Art08,LOC_291,2019-05-19,0.0
Art08,LOC_291,2019-05-26,1.0
Art08,LOC_291,2019-06-02,2.0
Art08,LOC_291,2019-06-09,2.0
Art08,LOC_291,2019-06-16,0.0
Art08,LOC_291,2019-06-23,1.0
Art08,LOC_292,2019-04-07,3.0
Art08,LOC_292,2019-04-14,4.0
Art08,LOC_292,2019-04-21,1.0
Art08,LOC_292,2019-04-28,2.0
Art08,LOC_292,2019-05-05,2.0
Art08,LOC_292,2019-05-12,1.0
Art08,LOC_292,2019-05-19,2.0
Art08,LOC_292,2019-05-26,1.0
Art08,LOC_292,2019-06-02,2.0
Art08,LOC_292,2019-06-09,3.0
Art08,LOC_292,2019-06-16,2.0
Art08,LOC_292,2019-06-23,2.0
Art08,LOC_293,2019-04-07,1.0
Art08,LOC_293,2019-04-14,0.0
Art08,LOC_293,2019-04-21,1.0
Art08,LOC_293,2019-04-28,1.0
Art08,LOC_293,2019-05-05,2.0
Art08,LOC_293,2019-05-12,0.0
Art08,LOC_293,2019-05-19,0.0
Art08,LOC_293,2019-05-26,1.0
Art08,LOC_293,2019-06-02,1.0
Art08,LOC_293,2019-06-09,0.0
Art08,LOC_293,2019-06-16,0.0
Art08,LOC_293,2019-06-23,0.0
Art08,LOC_294,2019-04-07,0.0
Art08,LOC_294,2019-04-14,2.0
Art08,LOC_294,2019-04-21,0.0
Art08,LOC_294,2019-04-28,3.0
Art08,LOC_294,2019-05-05,1.0
Art08,LOC_294,2019-05-12,1.0
Art08,LOC_294,2019-05-19,0.0
Art08,LOC_294,2019-05-26,0.0
Art08,LOC_294,2019-06-02,0.0
Art08,LOC_294,2019-06-09,0.0
Art08,LOC_294,2019-06-16,0.0
Art08,LOC_294,2019-06-23,0.0
Art08,LOC_295,2019-04-07,1.0
Art08,LOC_295,2019-04-14,1.0
Art08,LOC_295,2019-04-21,1.0
Art08,LOC_295,2019-04-28,1.0
Art08,LOC_295,2019-05-05,1.0
Art08,LOC_295,2019-05-12,1.0
Art08,LOC_295,2019-05-19,1.0
Art08,LOC_295,2019-05-26,1.0
Art08,LOC_295,2019-06-02,1.0
Art08,LOC_295,2019-06-09,0.0
Art08,LOC_295,2019-06-16,0.0
Art08,LOC_295,2019-06-23,1.0
Art08,LOC_296,2019-04-07,1.0
Art08,LOC_296,2019-04-14,5.0
Art08,LOC_296,2019-04-21,3.0
Art08,LOC_296,2019-04-28,2.0
Art08,LOC_296,2019-05-05,0.0
Art08,LOC_296,2019-05-12,0.0
Art08,LOC_296,2019-05-19,0.0
Art08,LOC_296,2019-05-26,1.0
Art08,LOC_296,2019-06-02,1.0
Art08,LOC_296,2019-06-09,0.0
Art08,LOC_296,2019-06-16,2.0
Art08,LOC_296,2019-06-23,2.0
Art08,LOC_297,2019-04-07,0.0
Art08,LOC_297,2019-04-14,0.0
Art08,LOC_297,2019-04-21,1.0
Art08,LOC_297,2019-04-28,2.0
Art08,LOC_297,2019-05-05,0.0
Art08,LOC_297,2019-05-12,3.0
Art08,LOC_297,2019-05-19,2.0
Art08,LOC_297,2019-05-26,3.0
Art08,LOC_297,2019-06-02,0.0
Art08,LOC_297,2019-06-09,0.0
Art08,LOC_297,2019-06-16,0.0
Art08,LOC_297,2019-06-23,0.0
Art08,LOC_298,2019-04-07,0.0
Art08,LOC_298,2019-04-14,1.0
Art08,LOC_298,2019-04-21,1.0
Art08,LOC_298,2019-04-28,2.0
Art08,LOC_298,2019-05-05,0.0
Art08,LOC_298,2019-05-12,0.0
Art08,LOC_298,2019-05-19,1.0
Art08,LOC_298,2019-05-26,2.0
Art08,LOC_298,2019-06-02,0.0
Art08,LOC_298,2019-06-09,3.0
Art08,LOC_298,2019-06-16,1.0
Art08,LOC_298,2019-06-23,1.0
Art08,LOC_299,2019-04-07,0.0
Art08,LOC_299,2019-04-14,2.0
Art08,LOC_299,2019-04-21,0.0
Art08,LOC_299,2019-04-28,0.0
Art08,LOC_299,2019-05-05,1.0
Art08,LOC_299,2019-05-12,0.0
Art08,LOC_299,2019-05-19,1.0
Art08,LOC_299,2019-05-26,0.0
Art08,LOC_299,2019-06-02,2.0
Art08,LOC_299,2019-06-09,1.0
Art08,LOC_299,2019-06-16,1.0
Art08,LOC_299,2019-06-23,0.0
Art08,LOC_300,2019-04-07,1.0
Art08,LOC_300,2019-04-14,0.0
Art08,LOC_300,2019-04-21,0.0
Art08,LOC_300,2019-04-28,1.0
Art08,LOC_300,2019-05-05,1.0
Art08,LOC_300,2019-05-12,1.0
Art08,LOC_300,2019-05-19,1.0
Art08,LOC_300,2019-05-26,1.0
Art08,LOC_300,2019-06-02,2.0
Art08,LOC_300,2019-06-09,1.0
Art08,LOC_300,2019-06-16,1.0
Art08,LOC_300,2019-06-23,2.0
Art08,LOC_301,2019-04-07,1.0
Art08,LOC_301,2019-04-14,2.0
Art08,LOC_301,2019-04-21,3.0
Art08,LOC_301,2019-04-28,4.0
Art08,LOC_301,2019-05-05,0.0
Art08,LOC_301,2019-05-12,3.0
Art08,LOC_301,2019-05-19,2.0
Art08,LOC_301,2019-05-26,1.0
Art08,LOC_301,2019-06-02,1.0
Art08,LOC_301,2019-06-09,0.0
Art08,LOC_301,2019-06-16,0.0
Art08,LOC_301,2019-06-23,1.0
Art08,LOC_302,2019-04-07,2.0
Art08,LOC_302,2019-04-14,2.0
Art08,LOC_302,2019-04-21,1.0
Art08,LOC_302,2019-04-28,0.0
Art08,LOC_302,2019-05-05,1.0
Art08,LOC_302,2019-05-12,0.0
Art08,LOC_302,2019-05-19,0.0
Art08,LOC_302,2019-05-26,1.0
Art08,LOC_302,2019-06-02,0.0
Art08,LOC_302,2019-06-09,2.0
Art08,LOC_302,2019-06-16,1.0
Art08,LOC_302,2019-06-23,1.0
Art08,LOC_303,2019-04-07,1.0
Art08,LOC_303,2019-04-14,6.0
Art08,LOC_303,2019-04-21,0.0
Art08,LOC_303,2019-04-28,2.0
Art08,LOC_303,2019-05-05,2.0
Art08,LOC_303,2019-05-12,0.0
Art08,LOC_303,2019-05-19,0.0
Art08,LOC_303,2019-05-26,1.0
Art08,LOC_303,2019-06-02,2.0
Art08,LOC_303,2019-06-09,1.0
Art08,LOC_303,2019-06-16,1.0
Art08,LOC_303,2019-06-23,0.0
Art08,LOC_304,2019-04-07,1.0
Art08,LOC_304,2019-04-14,1.0
Art08,LOC_304,2019-04-21,1.0
Art08,LOC_304,2019-04-28,0.0
Art08,LOC_304,2019-05-05,0.0
Art08,LOC_304,2019-05-12,1.0
Art08,LOC_304,2019-05-19,1.0
Art08,LOC_304,2019-05-26,1.0
Art08,LOC_304,2019-06-02,0.0
Art08,LOC_304,2019-06-09,1.0
Art08,LOC_304,2019-06-16,1.0
Art08,LOC_304,2019-06-23,0.0
Art08,LOC_305,2019-04-07,0.0
Art08,LOC_305,2019-04-14,2.0
Art08,LOC_305,2019-04-21,3.0
Art08,LOC_305,2019-04-28,0.0
Art08,LOC_305,2019-05-05,0.0
Art08,LOC_305,2019-05-12,0.0
Art08,LOC_305,2019-05-19,0.0
Art08,LOC_305,2019-05-26,1.0
Art08,LOC_305,2019-06-02,2.0
Art08,LOC_305,2019-06-09,0.0
Art08,LOC_305,2019-06-16,2.0
Art08,LOC_305,2019-06-23,1.0
Art08,LOC_306,2019-04-07,1.0
Art08,LOC_306,2019-04-14,4.0
Art08,LOC_306,2019-04-21,5.0
Art08,LOC_306,2019-04-28,3.0
Art08,LOC_306,2019-05-05,2.0
Art08,LOC_306,2019-05-12,3.0
Art08,LOC_306,2019-05-19,1.0
Art08,LOC_306,2019-05-26,0.0
Art08,LOC_306,2019-06-02,3.0
Art08,LOC_306,2019-06-09,2.0
Art08,LOC_306,2019-06-16,0.0
Art08,LOC_306,2019-06-23,2.0
Art08,LOC_307,2019-04-07,0.0
Art08,LOC_307,2019-04-14,0.0
Art08,LOC_307,2019-04-21,0.0
Art08,LOC_307,2019-04-28,0.0
Art08,LOC_307,2019-05-05,1.0
Art08,LOC_307,2019-05-12,0.0
Art08,LOC_307,2019-05-19,0.0
Art08,LOC_307,2019-05-26,0.0
Art08,LOC_307,2019-06-02,0.0
Art08,LOC_307,2019-06-09,0.0
Art08,LOC_307,2019-06-16,0.0
Art08,LOC_307,2019-06-23,0.0
Art08,LOC_308,2019-04-07,0.0
Art08,LOC_308,2019-04-14,1.0
Art08,LOC_308,2019-04-21,1.0
Art08,LOC_308,2019-04-28,0.0
Art08,LOC_308,2019-05-05,2.0
Art08,LOC_308,2019-05-12,1.0
Art08,LOC_308,2019-05-19,1.0
Art08,LOC_308,2019-05-26,1.0
Art08,LOC_308,2019-06-02,1.0
Art08,LOC_308,2019-06-09,0.0
Art08,LOC_308,2019-06-16,1.0
Art08,LOC_308,2019-06-23,0.0
Art08,LOC_309,2019-04-07,3.0
Art08,LOC_309,2019-04-14,1.0
Art08,LOC_309,2019-04-21,1.0
Art08,LOC_309,2019-04-28,2.0
Art08,LOC_309,2019-05-05,0.0
Art08,LOC_309,2019-05-12,1.0
Art08,LOC_309,2019-05-19,1.0
Art08,LOC_309,2019-05-26,0.0
Art08,LOC_309,2019-06-02,0.0
Art08,LOC_309,2019-06-09,1.0
Art08,LOC_309,2019-06-16,0.0
Art08,LOC_309,2019-06-23,1.0
Art08,LOC_310,2019-04-07,0.0
Art08,LOC_310,2019-04-14,1.0
Art08,LOC_310,2019-04-21,1.0
Art08,LOC_310,2019-04-28,0.0
Art08,LOC_310,2019-05-05,0.0
Art08,LOC_310,2019-05-12,2.0
Art08,LOC_310,2019-05-19,0.0
Art08,LOC_310,2019-05-26,0.0
Art08,LOC_310,2019-06-02,0.0
Art08,LOC_310,2019-06-09,0.0
Art08,LOC_310,2019-06-16,0.0
Art08,LOC_310,2019-06-23,2.0
Art08,LOC_311,2019-04-07,0.0
Art08,LOC_311,2019-04-14,1.0
Art08,LOC_311,2019-04-21,0.0
Art08,LOC_311,2019-04-28,2.0
Art08,LOC_311,2019-05-05,0.0
Art08,LOC_311,2019-05-12,0.0
Art08,LOC_311,2019-05-19,1.0
Art08,LOC_311,2019-05-26,0.0
Art08,LOC_311,2019-06-02,1.0
Art08,LOC_311,2019-06-09,1.0
Art08,LOC_311,2019-06-16,0.0
Art08,LOC_311,2019-06-23,2.0
Art08,LOC_312,2019-04-07,0.0
Art08,LOC_312,2019-04-14,1.0
Art08,LOC_312,2019-04-21,1.0
Art08,LOC_312,2019-04-28,1.0
Art08,LOC_312,2019-05-05,2.0
Art08,LOC_312,2019-05-12,0.0
Art08,LOC_312,2019-05-19,2.0
Art08,LOC_312,2019-05-26,2.0
Art08,LOC_312,2019-06-02,2.0
Art08,LOC_312,2019-06-09,0.0
Art08,LOC_312,2019-06-16,1.0
Art08,LOC_312,2019-06-23,0.0
Art08,LOC_313,2019-04-07,3.0
Art08,LOC_313,2019-04-14,0.0
Art08,LOC_313,2019-04-21,0.0
Art08,LOC_313,2019-04-28,1.0
Art08,LOC_313,2019-05-05,1.0
Art08,LOC_313,2019-05-12,0.0
Art08,LOC_313,2019-05-19,0.0
Art08,LOC_313,2019-05-26,0.0
Art08,LOC_313,2019-06-02,0.0
Art08,LOC_313,2019-06-09,0.0
Art08,LOC_313,2019-06-16,1.0
Art08,LOC_313,2019-06-23,0.0
Art08,LOC_314,2019-04-07,0.0
Art08,LOC_314,2019-04-14,0.0
Art08,LOC_314,2019-04-21,0.0
Art08,LOC_314,2019-04-28,0.0
Art08,LOC_314,2019-05-05,0.0
Art08,LOC_314,2019-05-12,0.0
Art08,LOC_314,2019-05-19,0.0
Art08,LOC_314,2019-05-26,0.0
Art08,LOC_314,2019-06-02,0.0
Art08,LOC_314,2019-06-09,0.0
Art08,LOC_314,2019-06-16,1.0
Art08,LOC_314,2019-06-23,2.0
Art08,LOC_315,2019-04-07,2.0
Art08,LOC_315,2019-04-14,0.0
Art08,LOC_315,2019-04-21,1.0
Art08,LOC_315,2019-04-28,0.0
Art08,LOC_315,2019-05-05,0.0
Art08,LOC_315,2019-05-12,0.0
Art08,LOC_315,2019-05-19,1.0
Art08,LOC_315,2019-05-26,1.0
Art08,LOC_315,2019-06-02,1.0
Art08,LOC_315,2019-06-09,1.0
Art08,LOC_315,2019-06-16,1.0
Art08,LOC_315,2019-06-23,0.0
Art08,LOC_316,2019-04-07,1.0
Art08,LOC_316,2019-04-14,1.0
Art08,LOC_316,2019-04-21,0.0
Art08,LOC_316,2019-04-28,0.0
Art08,LOC_316,2019-05-05,1.0
Art08,LOC_316,2019-05-12,1.0
Art08,LOC_316,2019-05-19,2.0
Art08,LOC_316,2019-05-26,0.0
Art08,LOC_316,2019-06-02,4.0
Art08,LOC_316,2019-06-09,3.0
Art08,LOC_316,2019-06-16,2.0
Art08,LOC_316,2019-06-23,2.0
Art08,LOC_317,2019-04-07,0.0
Art08,LOC_317,2019-04-14,1.0
Art08,LOC_317,2019-04-21,1.0
Art08,LOC_317,2019-04-28,1.0
Art08,LOC_317,2019-05-05,2.0
Art08,LOC_317,2019-05-12,1.0
Art08,LOC_317,2019-05-19,2.0
Art08,LOC_317,2019-05-26,2.0
Art08,LOC_317,2019-06-02,1.0
Art08,LOC_317,2019-06-09,1.0
Art08,LOC_317,2019-06-16,0.0
Art08,LOC_317,2019-06-23,1.0
Art08,LOC_318,2019-04-07,1.0
Art08,LOC_318,2019-04-14,0.0
Art08,LOC_318,2019-04-21,2.0
Art08,LOC_318,2019-04-28,0.0
Art08,LOC_318,2019-05-05,2.0
Art08,LOC_318,2019-05-12,1.0
Art08,LOC_318,2019-05-19,0.0
Art08,LOC_318,2019-05-26,0.0
Art08,LOC_318,2019-06-02,0.0
Art08,LOC_318,2019-06-09,1.0
Art08,LOC_318,2019-06-16,0.0
Art08,LOC_318,2019-06-23,1.0
Art08,LOC_319,2019-04-07,6.0
Art08,LOC_319,2019-04-14,11.0
Art08,LOC_319,2019-04-21,15.0
Art08,LOC_319,2019-04-28,9.0
Art08,LOC_319,2019-05-05,10.0
Art08,LOC_319,2019-05-12,6.0
Art08,LOC_319,2019-05-19,6.0
Art08,LOC_319,2019-05-26,4.0
Art08,LOC_319,2019-06-02,6.0
Art08,LOC_319,2019-06-09,9.0
Art08,LOC_319,2019-06-16,9.0
Art08,LOC_319,2019-06-23,12.0
Art08,LOC_320,2019-04-07,7.0
Art08,LOC_320,2019-04-14,10.0
Art08,LOC_320,2019-04-21,9.0
Art08,LOC_320,2019-04-28,11.0
Art08,LOC_320,2019-05-05,7.0
Art08,LOC_320,2019-05-12,10.0
Art08,LOC_320,2019-05-19,9.0
Art08,LOC_320,2019-05-26,9.0
Art08,LOC_320,2019-06-02,6.0
Art08,LOC_320,2019-06-09,10.0
Art08,LOC_320,2019-06-16,6.0
Art08,LOC_320,2019-06-23,9.0
Art08,LOC_321,2019-04-07,0.0
Art08,LOC_321,2019-04-14,1.0
Art08,LOC_321,2019-04-21,1.0
Art08,LOC_321,2019-04-28,2.0
Art08,LOC_321,2019-05-05,0.0
Art08,LOC_321,2019-05-12,0.0
Art08,LOC_321,2019-05-19,0.0
Art08,LOC_321,2019-05-26,0.0
Art08,LOC_321,2019-06-02,1.0
Art08,LOC_321,2019-06-09,0.0
Art08,LOC_321,2019-06-16,1.0
Art08,LOC_321,2019-06-23,0.0
Art08,LOC_322,2019-04-07,0.0
Art08,LOC_322,2019-04-14,1.0
Art08,LOC_322,2019-04-21,1.0
Art08,LOC_322,2019-04-28,0.0
Art08,LOC_322,2019-05-05,0.0
Art08,LOC_322,2019-05-12,0.0
Art08,LOC_322,2019-05-19,2.0
Art08,LOC_322,2019-05-26,0.0
Art08,LOC_322,2019-06-02,0.0
Art08,LOC_322,2019-06-09,0.0
Art08,LOC_322,2019-06-16,0.0
Art08,LOC_322,2019-06-23,0.0
Art08,LOC_323,2019-04-07,0.0
Art08,LOC_323,2019-04-14,0.0
Art08,LOC_323,2019-04-21,1.0
Art08,LOC_323,2019-04-28,0.0
Art08,LOC_323,2019-05-05,0.0
Art08,LOC_323,2019-05-12,0.0
Art08,LOC_323,2019-05-19,0.0
Art08,LOC_323,2019-05-26,2.0
Art08,LOC_323,2019-06-02,0.0
Art08,LOC_323,2019-06-09,0.0
Art08,LOC_323,2019-06-16,0.0
Art08,LOC_323,2019-06-23,0.0
Art08,LOC_324,2019-04-07,4.0
Art08,LOC_324,2019-04-14,8.0
Art08,LOC_324,2019-04-21,6.0
Art08,LOC_324,2019-04-28,3.0
Art08,LOC_324,2019-05-05,3.0
Art08,LOC_324,2019-05-12,11.0
Art08,LOC_324,2019-05-19,7.0
Art08,LOC_324,2019-05-26,4.0
Art08,LOC_324,2019-06-02,4.0
Art08,LOC_324,2019-06-09,2.0
Art08,LOC_324,2019-06-16,1.0
Art08,LOC_324,2019-06-23,2.0
Art08,LOC_325,2019-04-07,0.0
Art08,LOC_325,2019-04-14,0.0
Art08,LOC_325,2019-04-21,0.0
Art08,LOC_325,2019-04-28,0.0
Art08,LOC_325,2019-05-05,0.0
Art08,LOC_325,2019-05-12,0.0
Art08,LOC_325,2019-05-19,3.0
Art08,LOC_325,2019-05-26,1.0
Art08,LOC_325,2019-06-02,2.0
Art08,LOC_325,2019-06-09,1.0
Art08,LOC_325,2019-06-16,1.0
Art08,LOC_325,2019-06-23,0.0
Art08,LOC_326,2019-04-07,2.0
Art08,LOC_326,2019-04-14,2.0
Art08,LOC_326,2019-04-21,1.0
Art08,LOC_326,2019-04-28,1.0
Art08,LOC_326,2019-05-05,1.0
Art08,LOC_326,2019-05-12,2.0
Art08,LOC_326,2019-05-19,2.0
Art08,LOC_326,2019-05-26,3.0
Art08,LOC_326,2019-06-02,3.0
Art08,LOC_326,2019-06-09,5.0
Art08,LOC_326,2019-06-16,1.0
Art08,LOC_326,2019-06-23,1.0
Art08,LOC_327,2019-04-07,1.0
Art08,LOC_327,2019-04-14,1.0
Art08,LOC_327,2019-04-21,0.0
Art08,LOC_327,2019-04-28,0.0
Art08,LOC_327,2019-05-05,1.0
Art08,LOC_327,2019-05-12,0.0
Art08,LOC_327,2019-05-19,1.0
Art08,LOC_327,2019-05-26,0.0
Art08,LOC_327,2019-06-02,0.0
Art08,LOC_327,2019-06-09,0.0
Art08,LOC_327,2019-06-16,1.0
Art08,LOC_327,2019-06-23,0.0
Art08,LOC_328,2019-04-07,0.0
Art08,LOC_328,2019-04-14,0.0
Art08,LOC_328,2019-04-21,0.0
Art08,LOC_328,2019-04-28,0.0
Art08,LOC_328,2019-05-05,0.0
Art08,LOC_328,2019-05-12,0.0
Art08,LOC_328,2019-05-19,0.0
Art08,LOC_328,2019-05-26,1.0
Art08,LOC_328,2019-06-02,0.0
Art08,LOC_328,2019-06-09,2.0
Art08,LOC_328,2019-06-16,1.0
Art08,LOC_328,2019-06-23,1.0
Art08,LOC_329,2019-04-07,0.0
Art08,LOC_329,2019-04-14,0.0
Art08,LOC_329,2019-04-21,2.0
Art08,LOC_329,2019-04-28,1.0
Art08,LOC_329,2019-05-05,0.0
Art08,LOC_329,2019-05-12,1.0
Art08,LOC_329,2019-05-19,1.0
Art08,LOC_329,2019-05-26,0.0
Art08,LOC_329,2019-06-02,0.0
Art08,LOC_329,2019-06-09,0.0
Art08,LOC_329,2019-06-16,0.0
Art08,LOC_329,2019-06-23,0.0
Art08,LOC_330,2019-04-07,2.0
Art08,LOC_330,2019-04-14,1.0
Art08,LOC_330,2019-04-21,1.0
Art08,LOC_330,2019-04-28,0.0
Art08,LOC_330,2019-05-05,1.0
Art08,LOC_330,2019-05-12,1.0
Art08,LOC_330,2019-05-19,0.0
Art08,LOC_330,2019-05-26,1.0
Art08,LOC_330,2019-06-02,1.0
Art08,LOC_330,2019-06-09,0.0
Art08,LOC_330,2019-06-16,3.0
Art08,LOC_330,2019-06-23,2.0
Art08,LOC_331,2019-04-07,0.0
Art08,LOC_331,2019-04-14,0.0
Art08,LOC_331,2019-04-21,0.0
Art08,LOC_331,2019-04-28,2.0
Art08,LOC_331,2019-05-05,2.0
Art08,LOC_331,2019-05-12,3.0
Art08,LOC_331,2019-05-19,3.0
Art08,LOC_331,2019-05-26,4.0
Art08,LOC_331,2019-06-02,5.0
Art08,LOC_331,2019-06-09,4.0
Art08,LOC_331,2019-06-16,2.0
Art08,LOC_331,2019-06-23,5.0
Art08,LOC_332,2019-04-07,0.0
Art08,LOC_332,2019-04-14,0.0
Art08,LOC_332,2019-04-21,0.0
Art08,LOC_332,2019-04-28,2.0
Art08,LOC_332,2019-05-05,1.0
Art08,LOC_332,2019-05-12,1.0
Art08,LOC_332,2019-05-19,0.0
Art08,LOC_332,2019-05-26,2.0
Art08,LOC_332,2019-06-02,0.0
Art08,LOC_332,2019-06-09,0.0
Art08,LOC_332,2019-06-16,1.0
Art08,LOC_332,2019-06-23,0.0
Art08,LOC_333,2019-04-07,2.0
Art08,LOC_333,2019-04-14,4.0
Art08,LOC_333,2019-04-21,3.0
Art08,LOC_333,2019-04-28,4.0
Art08,LOC_333,2019-05-05,3.0
Art08,LOC_333,2019-05-12,2.0
Art08,LOC_333,2019-05-19,1.0
Art08,LOC_333,2019-05-26,2.0
Art08,LOC_333,2019-06-02,2.0
Art08,LOC_333,2019-06-09,2.0
Art08,LOC_333,2019-06-16,2.0
Art08,LOC_333,2019-06-23,4.0
Art08,LOC_334,2019-04-07,3.0
Art08,LOC_334,2019-04-14,7.0
Art08,LOC_334,2019-04-21,8.0
Art08,LOC_334,2019-04-28,4.0
Art08,LOC_334,2019-05-05,3.0
Art08,LOC_334,2019-05-12,9.0
Art08,LOC_334,2019-05-19,2.0
Art08,LOC_334,2019-05-26,2.0
Art08,LOC_334,2019-06-02,4.0
Art08,LOC_334,2019-06-09,4.0
Art08,LOC_334,2019-06-16,3.0
Art08,LOC_334,2019-06-23,3.0
Art08,LOC_335,2019-04-07,0.0
Art08,LOC_335,2019-04-14,1.0
Art08,LOC_335,2019-04-21,0.0
Art08,LOC_335,2019-04-28,0.0
Art08,LOC_335,2019-05-05,0.0
Art08,LOC_335,2019-05-12,1.0
Art08,LOC_335,2019-05-19,1.0
Art08,LOC_335,2019-05-26,1.0
Art08,LOC_335,2019-06-02,1.0
Art08,LOC_335,2019-06-09,0.0
Art08,LOC_335,2019-06-16,2.0
Art08,LOC_335,2019-06-23,1.0
Art08,LOC_336,2019-04-07,2.0
Art08,LOC_336,2019-04-14,1.0
Art08,LOC_336,2019-04-21,0.0
Art08,LOC_336,2019-04-28,4.0
Art08,LOC_336,2019-05-05,3.0
Art08,LOC_336,2019-05-12,3.0
Art08,LOC_336,2019-05-19,2.0
Art08,LOC_336,2019-05-26,2.0
Art08,LOC_336,2019-06-02,0.0
Art08,LOC_336,2019-06-09,3.0
Art08,LOC_336,2019-06-16,0.0
Art08,LOC_336,2019-06-23,1.0
Art08,LOC_337,2019-04-07,0.0
Art08,LOC_337,2019-04-14,0.0
Art08,LOC_337,2019-04-21,0.0
Art08,LOC_337,2019-04-28,0.0
Art08,LOC_337,2019-05-05,0.0
Art08,LOC_337,2019-05-12,1.0
Art08,LOC_337,2019-05-19,0.0
Art08,LOC_337,2019-05-26,0.0
Art08,LOC_337,2019-06-02,0.0
Art08,LOC_337,2019-06-09,0.0
Art08,LOC_337,2019-06-16,2.0
Art08,LOC_337,2019-06-23,1.0
Art08,LOC_338,2019-04-07,1.0
Art08,LOC_338,2019-04-14,0.0
Art08,LOC_338,2019-04-21,0.0
Art08,LOC_338,2019-04-28,1.0
Art08,LOC_338,2019-05-05,2.0
Art08,LOC_338,2019-05-12,0.0
Art08,LOC_338,2019-05-19,0.0
Art08,LOC_338,2019-05-26,1.0
Art08,LOC_338,2019-06-02,1.0
Art08,LOC_338,2019-06-09,2.0
Art08,LOC_338,2019-06-16,1.0
Art08,LOC_338,2019-06-23,1.0
Art08,LOC_339,2019-04-07,2.0
Art08,LOC_339,2019-04-14,2.0
Art08,LOC_339,2019-04-21,1.0
Art08,LOC_339,2019-04-28,2.0
Art08,LOC_339,2019-05-05,1.0
Art08,LOC_339,2019-05-12,0.0
Art08,LOC_339,2019-05-19,0.0
Art08,LOC_339,2019-05-26,2.0
Art08,LOC_339,2019-06-02,0.0
Art08,LOC_339,2019-06-09,0.0
Art08,LOC_339,2019-06-16,2.0
Art08,LOC_339,2019-06-23,2.0
Art08,LOC_340,2019-04-07,0.0
Art08,LOC_340,2019-04-14,0.0
Art08,LOC_340,2019-04-21,1.0
Art08,LOC_340,2019-04-28,0.0
Art08,LOC_340,2019-05-05,0.0
Art08,LOC_340,2019-05-12,0.0
Art08,LOC_340,2019-05-19,0.0
Art08,LOC_340,2019-05-26,3.0
Art08,LOC_340,2019-06-02,2.0
Art08,LOC_340,2019-06-09,1.0
Art08,LOC_340,2019-06-16,3.0
Art08,LOC_340,2019-06-23,1.0
Art08,LOC_341,2019-04-07,1.0
Art08,LOC_341,2019-04-14,0.0
Art08,LOC_341,2019-04-21,0.0
Art08,LOC_341,2019-04-28,1.0
Art08,LOC_341,2019-05-05,2.0
Art08,LOC_341,2019-05-12,2.0
Art08,LOC_341,2019-05-19,0.0
Art08,LOC_341,2019-05-26,3.0
Art08,LOC_341,2019-06-02,2.0
Art08,LOC_341,2019-06-09,0.0
Art08,LOC_341,2019-06-16,2.0
Art08,LOC_341,2019-06-23,2.0
Art08,LOC_342,2019-04-07,0.0
Art08,LOC_342,2019-04-14,1.0
Art08,LOC_342,2019-04-21,1.0
Art08,LOC_342,2019-04-28,0.0
Art08,LOC_342,2019-05-05,0.0
Art08,LOC_342,2019-05-12,1.0
Art08,LOC_342,2019-05-19,1.0
Art08,LOC_342,2019-05-26,2.0
Art08,LOC_342,2019-06-02,1.0
Art08,LOC_342,2019-06-09,1.0
Art08,LOC_342,2019-06-16,0.0
Art08,LOC_342,2019-06-23,0.0
Art08,LOC_343,2019-04-07,0.0
Art08,LOC_343,2019-04-14,1.0
Art08,LOC_343,2019-04-21,2.0
Art08,LOC_343,2019-04-28,2.0
Art08,LOC_343,2019-05-05,0.0
Art08,LOC_343,2019-05-12,2.0
Art08,LOC_343,2019-05-19,1.0
Art08,LOC_343,2019-05-26,0.0
Art08,LOC_343,2019-06-02,1.0
Art08,LOC_343,2019-06-09,2.0
Art08,LOC_343,2019-06-16,1.0
Art08,LOC_343,2019-06-23,2.0
Art08,LOC_344,2019-04-07,2.0
Art08,LOC_344,2019-04-14,2.0
Art08,LOC_344,2019-04-21,10.0
Art08,LOC_344,2019-04-28,0.0
Art08,LOC_344,2019-05-05,2.0
Art08,LOC_344,2019-05-12,4.0
Art08,LOC_344,2019-05-19,3.0
Art08,LOC_344,2019-05-26,4.0
Art08,LOC_344,2019-06-02,5.0
Art08,LOC_344,2019-06-09,3.0
Art08,LOC_344,2019-06-16,3.0
Art08,LOC_344,2019-06-23,3.0
Art08,LOC_346,2019-04-07,1.0
Art08,LOC_346,2019-04-14,1.0
Art08,LOC_346,2019-04-21,0.0
Art08,LOC_346,2019-04-28,1.0
Art08,LOC_346,2019-05-05,0.0
Art08,LOC_346,2019-05-12,1.0
Art08,LOC_346,2019-05-19,0.0
Art08,LOC_346,2019-05-26,1.0
Art08,LOC_346,2019-06-02,1.0
Art08,LOC_346,2019-06-09,1.0
Art08,LOC_346,2019-06-16,0.0
Art08,LOC_346,2019-06-23,0.0
Art08,LOC_347,2019-04-07,0.0
Art08,LOC_347,2019-04-14,0.0
Art08,LOC_347,2019-04-21,0.0
Art08,LOC_347,2019-04-28,2.0
Art08,LOC_347,2019-05-05,0.0
Art08,LOC_347,2019-05-12,0.0
Art08,LOC_347,2019-05-19,0.0
Art08,LOC_347,2019-05-26,0.0
Art08,LOC_347,2019-06-02,0.0
Art08,LOC_347,2019-06-09,0.0
